Date,Open,High,Low,Close
2004-12-15,3605.08,3605.08,3605.08,3605.08
2004-12-16,3641.7,3641.7,3641.7,3641.7
2004-12-17,3647.68,3647.68,3647.68,3647.68
2004-12-20,3641,3641,3641,3641
2004-12-21,3637.1,3637.1,3637.1,3637.1
2004-12-22,3616.22,3616.22,3616.22,3616.22
2004-12-23,3632.4,3632.4,3632.4,3632.4
2004-12-24,3649.09,3649.09,3649.09,3649.09
2004-12-27,3623.15,3623.15,3623.15,3623.15
2004-12-28,3682.45,3682.45,3682.45,3682.45
2004-12-29,3628.79,3628.79,3628.79,3628.79
2004-12-30,3603.21,3603.21,3603.21,3603.21
2004-12-31,3634.1,3634.1,3634.1,3634.1
2005-01-03,3563.19,3563.19,3563.19,3563.19
2005-01-04,3606.42,3606.42,3606.42,3606.42
2005-01-05,3504.25,3504.25,3504.25,3504.25
2005-01-06,3463.88,3463.88,3463.88,3463.88
2005-01-07,3493.33,3493.33,3493.33,3493.33
2005-01-10,3463.79,3463.79,3463.79,3463.79
2005-01-11,3475.01,3475.01,3475.01,3475.01
2005-01-12,3472.7,3472.7,3472.7,3472.7
2005-01-13,3488.62,3488.62,3488.62,3488.62
2005-01-14,3505.73,3505.73,3505.73,3505.73
2005-01-17,3495.74,3495.74,3495.74,3495.74
2005-01-18,3510.3,3510.3,3510.3,3510.3
2005-01-19,3510.07,3510.07,3510.07,3510.07
2005-01-20,3492.02,3492.02,3492.02,3492.02
2005-01-21,3502.63,3502.63,3502.63,3502.63
2005-01-24,3532.7,3532.7,3532.7,3532.7
2005-01-25,3529.26,3529.26,3529.26,3529.26
2005-01-26,3508.73,3508.73,3508.73,3508.73
2005-01-27,3533.01,3533.01,3533.01,3533.01
2005-01-28,3513.94,3513.94,3513.94,3513.94
2005-01-31,3480.11,3480.11,3480.11,3480.11
2005-02-01,3485.09,3485.09,3485.09,3485.09
2005-02-02,3460.41,3460.41,3460.41,3460.41
2005-02-03,3454.05,3454.05,3454.05,3454.05
2005-02-04,3427.57,3427.57,3427.57,3427.57
2005-02-07,3434.48,3434.48,3434.48,3434.48
2005-02-08,3425.61,3425.61,3425.61,3425.61
2005-02-09,3403.81,3403.81,3403.81,3403.81
2005-02-10,3440.06,3440.06,3440.06,3440.06
2005-02-11,3446.82,3446.82,3446.82,3446.82
2005-02-14,3509.76,3509.76,3509.76,3509.76
2005-02-15,3499.6,3499.6,3499.6,3499.6
2005-02-16,3540.09,3540.09,3540.09,3540.09
2005-02-17,3527.03,3527.03,3527.03,3527.03
2005-02-18,3525.59,3525.59,3525.59,3525.59
2005-02-21,3528.61,3528.61,3528.61,3528.61
2005-02-22,3573.39,3573.39,3573.39,3573.39
2005-02-23,3575.57,3575.57,3575.57,3575.57
2005-02-24,3607.79,3607.79,3607.79,3607.79
2005-02-25,3594.97,3594.97,3594.97,3594.97
2005-02-28,3594.28,3594.28,3594.28,3594.28
2005-03-01,3586.23,3586.23,3586.23,3586.23
2005-03-02,3591.24,3591.24,3591.24,3591.24
2005-03-03,3567.27,3567.27,3567.27,3567.27
2005-03-04,3535.1,3535.1,3535.1,3535.1
2005-03-07,3599.21,3599.21,3599.21,3599.21
2005-03-08,3605.86,3605.86,3605.86,3605.86
2005-03-09,3675.97,3675.97,3675.97,3675.97
2005-03-10,3682.74,3682.74,3682.74,3682.74
2005-03-11,3671.06,3671.06,3671.06,3671.06
2005-03-14,3682.74,3682.74,3682.74,3682.74
2005-03-15,3689.59,3689.59,3689.59,3689.59
2005-03-16,3641.3,3641.3,3641.3,3641.3
2005-03-17,3592.36,3592.36,3592.36,3592.36
2005-03-18,3617.37,3617.37,3617.37,3617.37
2005-03-21,3558.78,3558.78,3558.78,3558.78
2005-03-22,3533.17,3533.17,3533.17,3533.17
2005-03-23,3529.41,3529.41,3529.41,3529.41
2005-03-24,3515.77,3515.77,3515.77,3515.77
2005-03-29,3514,3514,3514,3514
2005-03-30,3519.92,3519.92,3519.92,3519.92
2005-03-31,3534.66,3534.66,3534.66,3534.66
2005-04-01,3576.12,3576.12,3576.12,3576.12
2005-04-04,3507.77,3507.77,3507.77,3507.77
2005-04-05,3496.92,3496.92,3496.92,3496.92
2005-04-06,3548.05,3548.05,3548.05,3548.05
2005-04-07,3523.59,3523.59,3523.59,3523.59
2005-04-11,3532.34,3532.34,3532.34,3532.34
2005-04-12,3568.24,3568.24,3568.24,3568.24
2005-04-13,3558.48,3558.48,3558.48,3558.48
2005-04-14,3513.58,3513.58,3513.58,3513.58
2005-04-15,3494.6,3494.6,3494.6,3494.6
2005-04-18,3533.51,3533.51,3533.51,3533.51
2005-04-19,3556.24,3556.24,3556.24,3556.24
2005-04-20,3573.83,3573.83,3573.83,3573.83
2005-04-21,3599.07,3599.07,3599.07,3599.07
2005-04-22,3579.9,3579.9,3579.9,3579.9
2005-04-25,3579.46,3579.46,3579.46,3579.46
2005-04-26,3622.41,3622.41,3622.41,3622.41
2005-04-27,3570.53,3570.53,3570.53,3570.53
2005-04-28,3602.72,3602.72,3602.72,3602.72
2005-04-29,3607.63,3607.63,3607.63,3607.63
2005-05-02,3542.76,3542.76,3542.76,3542.76
2005-05-04,3510.5,3510.5,3510.5,3510.5
2005-05-05,3523.66,3523.66,3523.66,3523.66
2005-05-06,3529.72,3529.72,3529.72,3529.72
2005-05-09,3529.11,3529.11,3529.11,3529.11
2005-05-10,3539.48,3539.48,3539.48,3539.48
2005-05-11,3523.57,3523.57,3523.57,3523.57
2005-05-12,3513.24,3513.24,3513.24,3513.24
2005-05-13,3490.59,3490.59,3490.59,3490.59
2005-05-16,3466.5,3466.5,3466.5,3466.5
2005-05-17,3462.49,3462.49,3462.49,3462.49
2005-05-18,3457.53,3457.53,3457.53,3457.53
2005-05-19,3481.11,3481.11,3481.11,3481.11
2005-05-20,3500.13,3500.13,3500.13,3500.13
2005-05-23,3415.78,3415.78,3415.78,3415.78
2005-05-24,3433.69,3433.69,3433.69,3433.69
2005-05-25,3457.71,3457.71,3457.71,3457.71
2005-05-27,3435.87,3435.87,3435.87,3435.87
2005-05-30,3470.76,3470.76,3470.76,3470.76
2005-05-31,3483.45,3483.45,3483.45,3483.45
2005-06-01,3434.59,3434.59,3434.59,3434.59
2005-06-02,3489.17,3489.17,3489.17,3489.17
2005-06-03,3500.99,3500.99,3500.99,3500.99
2005-06-06,3511.17,3511.17,3511.17,3511.17
2005-06-07,3515.55,3515.55,3515.55,3515.55
2005-06-08,3487.09,3487.09,3487.09,3487.09
2005-06-09,3513.78,3513.78,3513.78,3513.78
2005-06-10,3556.9,3556.9,3556.9,3556.9
2005-06-13,3570.01,3570.01,3570.01,3570.01
2005-06-14,3543.83,3543.83,3543.83,3543.83
2005-06-15,3541.77,3541.77,3541.77,3541.77
2005-06-16,3611.59,3611.59,3611.59,3611.59
2005-06-17,3604.65,3604.65,3604.65,3604.65
2005-06-20,3613.45,3613.45,3613.45,3613.45
2005-06-21,3613.24,3613.24,3613.24,3613.24
2005-06-22,3616.65,3616.65,3616.65,3616.65
2005-06-23,3655.38,3655.38,3655.38,3655.38
2005-06-24,3628.25,3628.25,3628.25,3628.25
2005-06-27,3665.42,3665.42,3665.42,3665.42
2005-06-28,3611.25,3611.25,3611.25,3611.25
2005-06-29,3599.7,3599.7,3599.7,3599.7
2005-06-30,3593.87,3593.87,3593.87,3593.87
2005-07-01,3541.2,3541.2,3541.2,3541.2
2005-07-04,3539.98,3539.98,3539.98,3539.98
2005-07-05,3510.93,3510.93,3510.93,3510.93
2005-07-06,3519.1,3519.1,3519.1,3519.1
2005-07-07,3477.32,3477.32,3477.32,3477.32
2005-07-08,3472.29,3472.29,3472.29,3472.29
2005-07-11,3509.37,3509.37,3509.37,3509.37
2005-07-12,3528.83,3528.83,3528.83,3528.83
2005-07-13,3548.07,3548.07,3548.07,3548.07
2005-07-14,3472.19,3472.19,3472.19,3472.19
2005-07-15,3475.54,3475.54,3475.54,3475.54
2005-07-18,3455.95,3455.95,3455.95,3455.95
2005-07-19,3479.84,3479.84,3479.84,3479.84
2005-07-20,3491.45,3491.45,3491.45,3491.45
2005-07-21,3445.8,3445.8,3445.8,3445.8
2005-07-22,3443.17,3443.17,3443.17,3443.17
2005-07-25,3452.38,3452.38,3452.38,3452.38
2005-07-26,3432.09,3432.09,3432.09,3432.09
2005-07-27,3445.64,3445.64,3445.64,3445.64
2005-07-28,3466.09,3466.09,3466.09,3466.09
2005-07-29,3484.04,3484.04,3484.04,3484.04
2005-08-02,3499.63,3499.63,3499.63,3499.63
2005-08-03,3542.38,3542.38,3542.38,3542.38
2005-08-04,3546.24,3546.24,3546.24,3546.24
2005-08-05,3541.41,3541.41,3541.41,3541.41
2005-08-08,3524.59,3524.59,3524.59,3524.59
2005-08-09,3519.07,3519.07,3519.07,3519.07
2005-08-10,3536.28,3536.28,3536.28,3536.28
2005-08-11,3605.2,3605.2,3605.2,3605.2
2005-08-12,3616.17,3616.17,3616.17,3616.17
2005-08-15,3575.67,3575.67,3575.67,3575.67
2005-08-16,3612.57,3612.57,3612.57,3612.57
2005-08-17,3562.56,3562.56,3562.56,3562.56
2005-08-18,3557.74,3557.74,3557.74,3557.74
2005-08-19,3540.3,3540.3,3540.3,3540.3
2005-08-22,3547.83,3547.83,3547.83,3547.83
2005-08-23,3556.6,3556.6,3556.6,3556.6
2005-08-24,3544.02,3544.02,3544.02,3544.02
2005-08-25,3548.86,3548.86,3548.86,3548.86
2005-08-26,3539.1,3539.1,3539.1,3539.1
2005-08-29,3532.29,3532.29,3532.29,3532.29
2005-08-30,3488.77,3488.77,3488.77,3488.77
2005-08-31,3514.12,3514.12,3514.12,3514.12
2005-09-01,3578.31,3578.31,3578.31,3578.31
2005-09-02,3594.87,3594.87,3594.87,3594.87
2005-09-06,3586.84,3586.84,3586.84,3586.84
2005-09-07,3591.64,3591.64,3591.64,3591.64
2005-09-08,3606.1,3606.1,3606.1,3606.1
2005-09-09,3624.74,3624.74,3624.74,3624.74
2005-09-12,3632.92,3632.92,3632.92,3632.92
2005-09-13,3601.51,3601.51,3601.51,3601.51
2005-09-14,3630.14,3630.14,3630.14,3630.14
2005-09-15,3676.58,3676.58,3676.58,3676.58
2005-09-16,3709.35,3709.35,3709.35,3709.35
2005-09-19,3757.59,3757.59,3757.59,3757.59
2005-09-20,3762.35,3762.35,3762.35,3762.35
2005-09-21,3783.58,3783.58,3783.58,3783.58
2005-09-22,3767.54,3767.54,3767.54,3767.54
2005-09-23,3740.57,3740.57,3740.57,3740.57
2005-09-26,3764.94,3764.94,3764.94,3764.94
2005-09-27,3735.06,3735.06,3735.06,3735.06
2005-09-28,3792.25,3792.25,3792.25,3792.25
2005-09-29,3813.43,3813.43,3813.43,3813.43
2005-09-30,3781.49,3781.49,3781.49,3781.49
2005-10-03,3761.04,3761.04,3761.04,3761.04
2005-10-04,3764.1,3764.1,3764.1,3764.1
2005-10-05,3762.64,3762.64,3762.64,3762.64
2005-10-06,3809.88,3809.88,3809.88,3809.88
2005-10-07,3830.75,3830.75,3830.75,3830.75
2005-10-11,3844.23,3844.23,3844.23,3844.23
2005-10-12,3822.65,3822.65,3822.65,3822.65
2005-10-13,3801.78,3801.78,3801.78,3801.78
2005-10-14,3780.76,3780.76,3780.76,3780.76
2005-10-17,3824.7,3824.7,3824.7,3824.7
2005-10-18,3811.06,3811.06,3811.06,3811.06
2005-10-19,3741.92,3741.92,3741.92,3741.92
2005-10-20,3722.32,3722.32,3722.32,3722.32
2005-10-21,3767.68,3767.68,3767.68,3767.68
2005-10-24,3749.69,3749.69,3749.69,3749.69
2005-10-25,3810.23,3810.23,3810.23,3810.23
2005-10-26,3803.33,3803.33,3803.33,3803.33
2005-10-27,3819.75,3819.75,3819.75,3819.75
2005-10-28,3813.25,3813.25,3813.25,3813.25
2005-10-31,3751.22,3751.22,3751.22,3751.22
2005-11-01,3706.05,3706.05,3706.05,3706.05
2005-11-02,3734.94,3734.94,3734.94,3734.94
2005-11-03,3712.75,3712.75,3712.75,3712.75
2005-11-04,3684.21,3684.21,3684.21,3684.21
2005-11-07,3703.27,3703.27,3703.27,3703.27
2005-11-08,3720.05,3720.05,3720.05,3720.05
2005-11-09,3769.79,3769.79,3769.79,3769.79
2005-11-10,3768.94,3768.94,3768.94,3768.94
2005-11-14,3779.19,3779.19,3779.19,3779.19
2005-11-15,3778.78,3778.78,3778.78,3778.78
2005-11-16,3865.69,3865.69,3865.69,3865.69
2005-11-17,3926.53,3926.53,3926.53,3926.53
2005-11-18,3915.63,3915.63,3915.63,3915.63
2005-11-21,3951.32,3951.32,3951.32,3951.32
2005-11-22,3979.96,3979.96,3979.96,3979.96
2005-11-23,3972.8,3972.8,3972.8,3972.8
2005-11-24,3983.44,3983.44,3983.44,3983.44
2005-11-25,4001.45,4001.45,4001.45,4001.45
2005-11-28,4028.42,4028.42,4028.42,4028.42
2005-11-29,4030.8,4030.8,4030.8,4030.8
2005-11-30,3988.79,3988.79,3988.79,3988.79
2005-12-01,4056.88,4056.88,4056.88,4056.88
2005-12-02,4061.58,4061.58,4061.58,4061.58
2005-12-05,4108.2,4108.2,4108.2,4108.2
2005-12-06,4121.29,4121.29,4121.29,4121.29
2005-12-07,4150.85,4150.85,4150.85,4150.85
2005-12-08,4189.72,4189.72,4189.72,4189.72
2005-12-09,4245.12,4245.12,4245.12,4245.12
2005-12-12,4261.84,4261.84,4261.84,4261.84
2005-12-13,4201.81,4201.81,4201.81,4201.81
2005-12-14,4086.65,4086.65,4086.65,4086.65
2005-12-15,4060.38,4060.38,4060.38,4060.38
2005-12-16,4056.08,4056.08,4056.08,4056.08
2005-12-19,4067.46,4067.46,4067.46,4067.46
2005-12-20,3986,3986,3986,3986
2005-12-21,3976.11,3976.11,3976.11,3976.11
2005-12-22,4055.33,4055.33,4055.33,4055.33
2005-12-23,4056.42,4056.42,4056.42,4056.42
2005-12-28,4145.49,4145.49,4145.49,4145.49
2005-12-29,4154.69,4154.69,4154.69,4154.69
2005-12-30,4168.12,4168.12,4168.12,4168.12
2006-01-03,4282.47,4282.47,4282.47,4282.47
2006-01-04,4303.6,4303.6,4303.6,4303.6
2006-01-05,4235.9,4235.9,4235.9,4235.9
2006-01-06,4348.94,4348.94,4348.94,4348.94
2006-01-09,4436.11,4436.11,4436.11,4436.11
2006-01-10,4385.47,4385.47,4385.47,4385.47
2006-01-11,4429.27,4429.27,4429.27,4429.27
2006-01-12,4412.37,4412.37,4412.37,4412.37
2006-01-13,4481.17,4481.17,4481.17,4481.17
2006-01-16,4527.48,4527.48,4527.48,4527.48
2006-01-17,4463.06,4463.06,4463.06,4463.06
2006-01-18,4384.81,4384.81,4384.81,4384.81
2006-01-19,4505.19,4505.19,4505.19,4505.19
2006-01-20,4457.71,4457.71,4457.71,4457.71
2006-01-23,4498.46,4498.46,4498.46,4498.46
2006-01-24,4498.31,4498.31,4498.31,4498.31
2006-01-25,4536.96,4536.96,4536.96,4536.96
2006-01-26,4506.32,4506.32,4506.32,4506.32
2006-01-27,4504.23,4504.23,4504.23,4504.23
2006-01-30,4567.05,4567.05,4567.05,4567.05
2006-01-31,4595.08,4595.08,4595.08,4595.08
2006-02-01,4588.87,4588.87,4588.87,4588.87
2006-02-02,4600.87,4600.87,4600.87,4600.87
2006-02-03,4570.34,4570.34,4570.34,4570.34
2006-02-06,4591.86,4591.86,4591.86,4591.86
2006-02-07,4431.27,4431.27,4431.27,4431.27
2006-02-08,4422.11,4422.11,4422.11,4422.11
2006-02-09,4555.64,4555.64,4555.64,4555.64
2006-02-10,4426.4,4426.4,4426.4,4426.4
2006-02-13,4328.32,4328.32,4328.32,4328.32
2006-02-14,4388.27,4388.27,4388.27,4388.27
2006-02-15,4342.97,4342.97,4342.97,4342.97
2006-02-16,4391.48,4391.48,4391.48,4391.48
2006-02-17,4437.36,4437.36,4437.36,4437.36
2006-02-20,4470.8,4470.8,4470.8,4470.8
2006-02-21,4454.87,4454.87,4454.87,4454.87
2006-02-22,4450.9,4450.9,4450.9,4450.9
2006-02-23,4417.49,4417.49,4417.49,4417.49
2006-02-24,4490.78,4490.78,4490.78,4490.78
2006-02-27,4455.12,4455.12,4455.12,4455.12
2006-02-28,4510.65,4510.65,4510.65,4510.65
2006-03-01,4526.05,4526.05,4526.05,4526.05
2006-03-02,4576.53,4576.53,4576.53,4576.53
2006-03-03,4545.69,4545.69,4545.69,4545.69
2006-03-06,4453.7,4453.7,4453.7,4453.7
2006-03-07,4444.17,4444.17,4444.17,4444.17
2006-03-08,4368.24,4368.24,4368.24,4368.24
2006-03-09,4392.78,4392.78,4392.78,4392.78
2006-03-10,4344.3,4344.3,4344.3,4344.3
2006-03-13,4396.76,4396.76,4396.76,4396.76
2006-03-14,4437.55,4437.55,4437.55,4437.55
2006-03-15,4442.77,4442.77,4442.77,4442.77
2006-03-16,4459.39,4459.39,4459.39,4459.39
2006-03-17,4448.11,4448.11,4448.11,4448.11
2006-03-20,4458.17,4458.17,4458.17,4458.17
2006-03-21,4431.99,4431.99,4431.99,4431.99
2006-03-22,4423.51,4423.51,4423.51,4423.51
2006-03-23,4420.56,4420.56,4420.56,4420.56
2006-03-24,4493.8,4493.8,4493.8,4493.8
2006-03-27,4545.23,4545.23,4545.23,4545.23
2006-03-28,4544.78,4544.78,4544.78,4544.78
2006-03-29,4591.16,4591.16,4591.16,4591.16
2006-03-30,4695.24,4695.24,4695.24,4695.24
2006-03-31,4655.6,4655.6,4655.6,4655.6
2006-04-03,4722.36,4722.36,4722.36,4722.36
2006-04-04,4695.65,4695.65,4695.65,4695.65
2006-04-05,4707.34,4707.34,4707.34,4707.34
2006-04-06,4762.37,4762.37,4762.37,4762.37
2006-04-07,4708.9,4708.9,4708.9,4708.9
2006-04-10,4788.04,4788.04,4788.04,4788.04
2006-04-11,4765.2,4765.2,4765.2,4765.2
2006-04-12,4783.68,4783.68,4783.68,4783.68
2006-04-13,4775.97,4775.97,4775.97,4775.97
2006-04-18,4978.68,4978.68,4978.68,4978.68
2006-04-19,5087.23,5087.23,5087.23,5087.23
2006-04-20,4946.59,4946.59,4946.59,4946.59
2006-04-21,5091.88,5091.88,5091.88,5091.88
2006-04-24,4971.78,4971.78,4971.78,4971.78
2006-04-25,5055.2,5055.2,5055.2,5055.2
2006-04-26,5119.38,5119.38,5119.38,5119.38
2006-04-27,5081.75,5081.75,5081.75,5081.75
2006-04-28,5210.13,5210.13,5210.13,5210.13
2006-05-02,5327.87,5327.87,5327.87,5327.87
2006-05-04,5403.1,5403.1,5403.1,5403.1
2006-05-05,5463.28,5463.28,5463.28,5463.28
2006-05-08,5426.44,5426.44,5426.44,5426.44
2006-05-09,5602.76,5602.76,5602.76,5602.76
2006-05-10,5623.83,5623.83,5623.83,5623.83
2006-05-11,5766.03,5766.03,5766.03,5766.03
2006-05-12,5681.76,5681.76,5681.76,5681.76
2006-05-15,5453.35,5453.35,5453.35,5453.35
2006-05-16,5544.42,5544.42,5544.42,5544.42
2006-05-17,5500,5500,5500,5500
2006-05-18,5442.55,5442.55,5442.55,5442.55
2006-05-19,5277.85,5277.85,5277.85,5277.85
2006-05-23,5402.51,5402.51,5402.51,5402.51
2006-05-24,5119.88,5119.88,5119.88,5119.88
2006-05-25,5203.23,5203.23,5203.23,5203.23
2006-05-26,5230.53,5230.53,5230.53,5230.53
2006-05-30,5253.35,5253.35,5253.35,5253.35
2006-05-31,5168.8,5168.8,5168.8,5168.8
2006-06-01,5031.45,5031.45,5031.45,5031.45
2006-06-02,5094.64,5094.64,5094.64,5094.64
2006-06-05,5151.44,5151.44,5151.44,5151.44
2006-06-06,5040.25,5040.25,5040.25,5040.25
2006-06-07,5031.15,5031.15,5031.15,5031.15
2006-06-08,4895.14,4895.14,4895.14,4895.14
2006-06-09,4862.17,4862.17,4862.17,4862.17
2006-06-12,4863.57,4863.57,4863.57,4863.57
2006-06-13,4513.94,4513.94,4513.94,4513.94
2006-06-14,4461.96,4461.96,4461.96,4461.96
2006-06-16,4645.26,4645.26,4645.26,4645.26
2006-06-19,4553.55,4553.55,4553.55,4553.55
2006-06-20,4601.88,4601.88,4601.88,4601.88
2006-06-21,4706.03,4706.03,4706.03,4706.03
2006-06-22,4643.65,4643.65,4643.65,4643.65
2006-06-23,4663.9,4663.9,4663.9,4663.9
2006-06-26,4676.82,4676.82,4676.82,4676.82
2006-06-27,4648.51,4648.51,4648.51,4648.51
2006-06-28,4632.1,4632.1,4632.1,4632.1
2006-06-29,4687.73,4687.73,4687.73,4687.73
2006-06-30,4907.31,4907.31,4907.31,4907.31
2006-07-04,4965.46,4965.46,4965.46,4965.46
2006-07-05,5016.34,5016.34,5016.34,5016.34
2006-07-06,5068.46,5068.46,5068.46,5068.46
2006-07-07,5053.49,5053.49,5053.49,5053.49
2006-07-10,4978.63,4978.63,4978.63,4978.63
2006-07-11,5121.4,5121.4,5121.4,5121.4
2006-07-12,5182.21,5182.21,5182.21,5182.21
2006-07-13,5232.24,5232.24,5232.24,5232.24
2006-07-14,5328.49,5328.49,5328.49,5328.49
2006-07-17,5189.69,5189.69,5189.69,5189.69
2006-07-18,5031.07,5031.07,5031.07,5031.07
2006-07-19,5143.79,5143.79,5143.79,5143.79
2006-07-20,5052.58,5052.58,5052.58,5052.58
2006-07-21,4950.04,4950.04,4950.04,4950.04
2006-07-24,4882.88,4882.88,4882.88,4882.88
2006-07-25,4935.86,4935.86,4935.86,4935.86
2006-07-26,4963.95,4963.95,4963.95,4963.95
2006-07-27,5040.21,5040.21,5040.21,5040.21
2006-07-28,5058,5058,5058,5058
2006-07-31,5055.43,5055.43,5055.43,5055.43
2006-08-01,5161.88,5161.88,5161.88,5161.88
2006-08-02,5179.03,5179.03,5179.03,5179.03
2006-08-03,5122.08,5122.08,5122.08,5122.08
2006-08-04,5062.57,5062.57,5062.57,5062.57
2006-08-07,5141.72,5141.72,5141.72,5141.72
2006-08-08,5150.79,5150.79,5150.79,5150.79
2006-08-09,5175.35,5175.35,5175.35,5175.35
2006-08-10,5098.09,5098.09,5098.09,5098.09
2006-08-11,5044.81,5044.81,5044.81,5044.81
2006-08-14,5015.76,5015.76,5015.76,5015.76
2006-08-16,4973.67,4973.67,4973.67,4973.67
2006-08-17,4913.68,4913.68,4913.68,4913.68
2006-08-18,4918.38,4918.38,4918.38,4918.38
2006-08-21,4964.59,4964.59,4964.59,4964.59
2006-08-22,4969.87,4969.87,4969.87,4969.87
2006-08-23,5002.62,5002.62,5002.62,5002.62
2006-08-24,4975.27,4975.27,4975.27,4975.27
2006-08-25,4985.73,4985.73,4985.73,4985.73
2006-08-28,4926.07,4926.07,4926.07,4926.07
2006-08-29,4885.16,4885.16,4885.16,4885.16
2006-08-30,4897.96,4897.96,4897.96,4897.96
2006-08-31,5002.6,5002.6,5002.6,5002.6
2006-09-01,4969.15,4969.15,4969.15,4969.15
2006-09-04,4971.66,4971.66,4971.66,4971.66
2006-09-05,5078.51,5078.51,5078.51,5078.51
2006-09-06,5070.75,5070.75,5070.75,5070.75
2006-09-07,4932.31,4932.31,4932.31,4932.31
2006-09-08,4865.48,4865.48,4865.48,4865.48
2006-09-11,4710.37,4710.37,4710.37,4710.37
2006-09-12,4659.73,4659.73,4659.73,4659.73
2006-09-13,4667.85,4667.85,4667.85,4667.85
2006-09-14,4582.27,4582.27,4582.27,4582.27
2006-09-15,4589.91,4589.91,4589.91,4589.91
2006-09-18,4667.52,4667.52,4667.52,4667.52
2006-09-19,4540.84,4540.84,4540.84,4540.84
2006-09-20,4595.63,4595.63,4595.63,4595.63
2006-09-21,4644.5,4644.5,4644.5,4644.5
2006-09-22,4653.41,4653.41,4653.41,4653.41
2006-09-25,4689.09,4689.09,4689.09,4689.09
2006-09-26,4668.87,4668.87,4668.87,4668.87
2006-09-27,4736.18,4736.18,4736.18,4736.18
2006-09-28,4775.82,4775.82,4775.82,4775.82
2006-09-29,4717.74,4717.74,4717.74,4717.74
2006-10-02,4689.24,4689.24,4689.24,4689.24
2006-10-04,4449.82,4449.82,4449.82,4449.82
2006-10-05,4528.49,4528.49,4528.49,4528.49
2006-10-06,4539.89,4539.89,4539.89,4539.89
2006-10-09,4552.85,4552.85,4552.85,4552.85
2006-10-10,4538.52,4538.52,4538.52,4538.52
2006-10-11,4532.72,4532.72,4532.72,4532.72
2006-10-12,4549.38,4549.38,4549.38,4549.38
2006-10-13,4662.25,4662.25,4662.25,4662.25
2006-10-16,4720.45,4720.45,4720.45,4720.45
2006-10-17,4652.23,4652.23,4652.23,4652.23
2006-10-18,4636.87,4636.87,4636.87,4636.87
2006-10-19,4704.23,4704.23,4704.23,4704.23
2006-10-20,4685.4,4685.4,4685.4,4685.4
2006-10-23,4594.46,4594.46,4594.46,4594.46
2006-10-24,4619.91,4619.91,4619.91,4619.91
2006-10-25,4648.43,4648.43,4648.43,4648.43
2006-10-26,4680.58,4680.58,4680.58,4680.58
2006-10-27,4699.35,4699.35,4699.35,4699.35
2006-10-30,4756.51,4756.51,4756.51,4756.51
2006-10-31,4715.72,4715.72,4715.72,4715.72
2006-11-02,4916.75,4916.75,4916.75,4916.75
2006-11-03,4937.57,4937.57,4937.57,4937.57
2006-11-06,4918.72,4918.72,4918.72,4918.72
2006-11-07,4919.88,4919.88,4919.88,4919.88
2006-11-08,4847.69,4847.69,4847.69,4847.69
2006-11-09,4975.02,4975.02,4975.02,4975.02
2006-11-10,4926.12,4926.12,4926.12,4926.12
2006-11-13,4918.25,4918.25,4918.25,4918.25
2006-11-14,4886.48,4886.48,4886.48,4886.48
2006-11-15,4874.7,4874.7,4874.7,4874.7
2006-11-16,4871.32,4871.32,4871.32,4871.32
2006-11-17,4892.66,4892.66,4892.66,4892.66
2006-11-20,4877.98,4877.98,4877.98,4877.98
2006-11-21,4941.58,4941.58,4941.58,4941.58
2006-11-22,4937.42,4937.42,4937.42,4937.42
2006-11-23,4965.3,4965.3,4965.3,4965.3
2006-11-24,5016.09,5016.09,5016.09,5016.09
2006-11-27,5020.17,5020.17,5020.17,5020.17
2006-11-28,4990.59,4990.59,4990.59,4990.59
2006-11-29,4981.1,4981.1,4981.1,4981.1
2006-11-30,5040.67,5040.67,5040.67,5040.67
2006-12-01,5049.18,5049.18,5049.18,5049.18
2006-12-04,5039.65,5039.65,5039.65,5039.65
2006-12-05,5030.1,5030.1,5030.1,5030.1
2006-12-06,4912.66,4912.66,4912.66,4912.66
2006-12-07,4937.23,4937.23,4937.23,4937.23
2006-12-08,4883.47,4883.47,4883.47,4883.47
2006-12-11,4914.7,4914.7,4914.7,4914.7
2006-12-12,4902.01,4902.01,4902.01,4902.01
2006-12-13,4927.42,4927.42,4927.42,4927.42
2006-12-14,4899.24,4899.24,4899.24,4899.24
2006-12-15,4818.53,4818.53,4818.53,4818.53
2006-12-18,4828.61,4828.61,4828.61,4828.61
2006-12-19,4887.56,4887.56,4887.56,4887.56
2006-12-20,4861.64,4861.64,4861.64,4861.64
2006-12-21,4849.55,4849.55,4849.55,4849.55
2006-12-22,4878.18,4878.18,4878.18,4878.18
2006-12-27,4919.61,4919.61,4919.61,4919.61
2006-12-28,4951.72,4951.72,4951.72,4951.72
2006-12-29,4949.03,4949.03,4949.03,4949.03
2007-01-04,4919.03,4919.03,4919.03,4919.03
2007-01-05,4770.93,4770.93,4770.93,4770.93
2007-01-08,4741.13,4741.13,4741.13,4741.13
2007-01-09,4815.4,4815.4,4815.4,4815.4
2007-01-10,4777.4,4777.4,4777.4,4777.4
2007-01-11,4806.38,4806.38,4806.38,4806.38
2007-01-12,4877.8,4877.8,4877.8,4877.8
2007-01-15,4886.51,4886.51,4886.51,4886.51
2007-01-16,4873.47,4873.47,4873.47,4873.47
2007-01-17,4910.78,4910.78,4910.78,4910.78
2007-01-18,4850.77,4850.77,4850.77,4850.77
